Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades ,Company
02-May-23,EQ,"2,373.20","2,416.35","2,373.20","2,364.40","2,387.00","2,384.45","2,393.24","2,416.35","1,456.35","18,40,153","4,40,39,31,558.40","1,01,401",LT
28-Apr-23,EQ,"2,312.30","2,369.00","2,312.30","2,305.60","2,360.00","2,364.40","2,346.47","2,369.00","1,456.35","28,84,961","6,76,94,72,231.40","1,09,342",LT
27-Apr-23,EQ,"2,275.75","2,310.00","2,267.10","2,276.15","2,305.50","2,305.60","2,294.66","2,330.00","1,456.35","12,52,989","2,87,51,79,639.60","60,784",LT
26-Apr-23,EQ,"2,247.85","2,287.30","2,244.05","2,247.95","2,276.00","2,276.15","2,271.49","2,330.00","1,456.35","18,94,812","4,30,40,48,330.15","86,235",LT
25-Apr-23,EQ,"2,231.05","2,254.00","2,218.10","2,228.90","2,245.80","2,247.95","2,241.47","2,330.00","1,456.35","13,50,118","3,02,62,49,576.45","83,288",LT
24-Apr-23,EQ,"2,220.00","2,232.70","2,186.55","2,215.20","2,232.50","2,228.90","2,210.17","2,330.00","1,456.35","12,39,073","2,73,85,63,468.15","66,820",LT
21-Apr-23,EQ,"2,240.15","2,243.00","2,202.00","2,232.75","2,214.90","2,215.20","2,214.16","2,330.00","1,456.35","10,09,316","2,23,47,91,968.95","56,949",LT
20-Apr-23,EQ,"2,225.00","2,251.45","2,222.25","2,219.60","2,236.35","2,232.75","2,234.99","2,330.00","1,456.35","18,98,996","4,24,42,31,154.35","64,047",LT
19-Apr-23,EQ,"2,208.10","2,235.00","2,208.10","2,216.60","2,218.00","2,219.60","2,224.31","2,330.00","1,456.35","19,70,015","4,38,19,23,167.65","88,619",LT
18-Apr-23,EQ,"2,220.00","2,230.00","2,188.00","2,214.00","2,222.00","2,216.60","2,208.18","2,330.00","1,456.35","28,48,601","6,29,02,19,457.25","1,59,574",LT
17-Apr-23,EQ,"2,258.75","2,273.80","2,201.15","2,258.75","2,213.00","2,214.00","2,217.64","2,330.00","1,456.35","41,25,850","9,14,96,53,322.50","1,35,338",LT
13-Apr-23,EQ,"2,294.80","2,295.00","2,242.45","2,288.50","2,263.50","2,258.75","2,257.99","2,330.00","1,456.35","19,56,668","4,41,81,31,174.25","1,04,076",LT
12-Apr-23,EQ,"2,304.00","2,312.70","2,281.95","2,301.50","2,289.00","2,288.50","2,291.51","2,330.00","1,456.35","11,65,839","2,67,15,27,010.45","59,946",LT
11-Apr-23,EQ,"2,320.00","2,330.00","2,287.30","2,309.70","2,302.70","2,301.50","2,302.85","2,330.00","1,456.35","13,42,440","3,09,14,44,178.50","92,230",LT
10-Apr-23,EQ,"2,284.90","2,319.90","2,278.05","2,274.25","2,310.00","2,309.70","2,306.95","2,319.90","1,456.35","19,55,914","4,51,22,00,198.15","89,598",LT
